41,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
41,3,311.28,0.02,390.22,109.95,1,1,1.0
42,4,88.08,38.19,114.67999999999999,57.41,1,1,1.0
42,6,422.04,73.3,186.75999999999993,85.29,1,1,1.0
42,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
42,3,311.28,0.02,390.22,109.86,1,1,1.0
43,4,76.14,36.63,114.67999999999999,57.410000000000004,1,1,1.0
43,6,396.81,72.7,180.79000000000002,79.88000000000001,1,1,1.0
43,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
43,3,311.28,0.02,390.22,109.76,1,1,1.0
44,4,63.16,35.07,114.68,57.419999999999995,1,1,1.0
44,6,371.58,67.89,171.82,79.88000000000001,1,1,1.0
44,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
44,3,311.28,0.02,390.22,109.66000000000001,1,1,1.0
45,4,53.82,30.92,108.48000000000002,57.41,1,1,1.0
45,6,345.75,58.88,171.82000000000005,79.88,1,1,1.0
45,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
45,3,311.28,0.02,390.22,109.56,1,1,1.0
46,4,40.84,29.88,108.47999999999999,57.41000000000001,1,1,1.0
46,6,324.72,58.9,160.38,74.46000000000001,1,1,1.0
46,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
46,3,311.28,0.02,390.22,109.47,1,1,1.0
47,4,31.49,27.81,104.81000000000002,57.41,1,1,1.0
47,6,304.47,55.79,154.10999999999996,74.45000000000002,1,1,1.0
47,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
47,3,311.28,0.02,390.22,109.37,1,1,1.0
48,4,22.15,25.73,101.15,57.41,1,1,1.0
48,6,283.18,51.11,149.42000000000002,74.46,1,1,1.0
48,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
48,3,311.28,0.02,390.22,109.27000000000001,1,1,1.0
49,4,12.8,24.17,101.15,57.41,1,1,1.0
49,6,263.97,48.52,145.82999999999998,73.97999999999999,1,1,1.0
49,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
49,3,311.28,0.02,390.22,109.17,1,1,1.0
50,4,6.05,26.8,94.95,47.5,1,1,1.0
50,6,246.32,47.0,137.57999999999998,70.31,1,1,1.0
50,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
50,3,311.28,0.02,390.22,109.08,1,1,1.0
51,4,0.0,24.72,90.1,47.5,1,1,1.0
51,6,226.59,41.81,137.58,70.31,1,1,1.0
51,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
51,3,311.28,0.02,390.22,108.98,1,1,1.0
52,4,0.0,22.65,78.2,47.50000000000001,1,1,1.0
52,6,209.46,41.8,131.84,65.13000000000001,1,1,1.0
52,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
52,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
53,4,0.0,20.05,68.9,47.5,1,1,1.0
53,6,195.44,38.68,125.66000000000003,65.13,1,1,1.0
53,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
53,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
54,4,0.0,20.05,58.5,47.5,1,1,1.0
54,6,179.34,36.09,125.66,65.11999999999999,1,1,1.0
54,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
54,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
55,4,0.0,16.94,49.7,47.5,1,1,1.0
55,6,166.88,36.6,118.92000000000002,63.059999999999995,1,1,1.0
55,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
55,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
56,4,0.0,16.94,40.4,47.5,1,1,1.0
56,6,149.82,33.88,118.92000000000002,63.059999999999995,1,1,1.0
56,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
56,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
57,6,135.86,30.78,118.91,63.06,1,1,1.0
57,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
57,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
58,6,121.51,32.3,112.68999999999998,59.60000000000001,1,1,1.0
58,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
58,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
59,6,112.59,31.52,106.10999999999999,59.60000000000001,1,1,1.0
59,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
59,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
60,6,99.4,30.4,104.6,58.4,1,1,1.0
60,2,91.2,0.08,227.41000000000003,62.78,1,1,1.0
60,3,311.28,0.02,390.22,108.88000000000001,1,1,1.0
